pressure | temperature |   density | altitude
 0.10284 |      70.381 |   0.48988 |   45.485
 0.10328 |      70.393 |   0.49204 |   45.417
 0.10373 |      70.409 |   0.49398 |   45.348
 0.10419 |      70.424 |   0.49603 |    45.28
 0.10514 |      70.421 |   0.50035 |   45.135
 0.10559 |      70.391 |   0.50251 |   45.067
 0.10604 |      70.352 |   0.50463 |     45.0
 0.10649 |      70.358 |   0.50694 |   44.933
 0.10693 |      70.369 |   0.50937 |   44.866
 0.10739 |      70.381 |   0.51167 |   44.799
 0.10784 |      70.393 |   0.51369 |   44.732
 0.10832 |      70.394 |   0.51572 |   44.665
 0.10878 |      70.417 |   0.51772 |   44.599
 0.10923 |      70.451 |   0.51992 |   44.532
 0.10969 |      70.465 |   0.52211 |   44.466
 0.11014 |      70.472 |   0.52407 |     44.4
 0.11059 |      70.499 |   0.52614 |   44.334
 0.11105 |      70.486 |   0.52832 |   44.268
 0.11152 |      70.469 |   0.53034 |   44.202
 0.11198 |      70.449 |   0.53243 |   44.137
 0.11242 |      70.409 |   0.53479 |   44.071
 0.11289 |       70.42 |   0.53732 |   44.006
  0.1139 |      70.426 |   0.54211 |   43.868
 0.11437 |      70.436 |   0.54434 |   43.803
 0.11482 |      70.454 |   0.54659 |   43.738
 0.11529 |      70.472 |   0.54889 |   43.674
 0.11574 |      70.471 |   0.55103 |   43.609
 0.11621 |      70.441 |   0.55317 |   43.545
 0.11669 |      70.451 |   0.55537 |    43.48
 0.11716 |      70.405 |   0.55767 |   43.416
 0.11764 |      70.422 |   0.55999 |   43.352
 0.11812 |      70.422 |   0.56246 |   43.288
  0.1186 |      70.401 |   0.56475 |   43.225
 0.11907 |      70.411 |   0.56701 |   43.161
 0.11954 |       70.38 |   0.56949 |   43.097
 0.12002 |      70.357 |   0.57187 |   43.034
 0.12049 |       70.36 |   0.57428 |    42.97
 0.12098 |      70.382 |   0.57675 |   42.907
 0.12144 |      70.404 |   0.57909 |   42.844
 0.12194 |      70.405 |   0.58147 |   42.781
  0.1224 |      70.399 |   0.58351 |   42.718
 0.12288 |      70.382 |   0.58583 |   42.655
 0.12339 |      70.351 |    0.5882 |   42.593
 0.12388 |      70.362 |   0.59036 |    42.53
 0.12438 |      70.384 |   0.59298 |   42.468
 0.12485 |      70.392 |   0.59542 |   42.406
 0.12534 |      70.408 |   0.59773 |   42.344
 0.12583 |      70.418 |       0.6 |   42.282
 0.12632 |      70.407 |   0.60216 |   42.221
 0.12739 |      70.397 |   0.60748 |   42.084
 0.12789 |      70.391 |   0.60986 |   42.023
 0.12837 |      70.407 |   0.61218 |   41.962
 0.12887 |      70.427 |   0.61461 |   41.902
 0.12937 |      70.408 |   0.61689 |   41.841
 0.12986 |      70.426 |   0.61896 |   41.781
 0.13037 |      70.457 |   0.62147 |   41.721
 0.13088 |      70.425 |   0.62385 |    41.66
 0.13137 |       70.43 |    0.6259 |     41.6
 0.13187 |      70.431 |   0.62838 |    41.54
 0.13238 |      70.455 |   0.63101 |    41.48
 0.13288 |      70.463 |   0.63334 |    41.42
 0.13338 |      70.447 |   0.63563 |    41.36
 0.13387 |       70.44 |   0.63801 |     41.3
 0.13437 |      70.413 |    0.6406 |    41.24
 0.13488 |      70.395 |   0.64314 |    41.18
 0.13541 |      70.373 |    0.6457 |    41.12
 0.13592 |      70.373 |   0.64822 |   41.061
 0.13702 |      70.393 |   0.65383 |   40.934
 0.13753 |       70.39 |   0.65628 |   40.874
 0.13803 |      70.391 |   0.65864 |   40.815
 0.13857 |      70.419 |   0.66117 |   40.756
 0.13908 |       70.43 |   0.66359 |   40.698
 0.13962 |      70.441 |   0.66591 |   40.639
 0.14014 |      70.476 |    0.6682 |    40.58
 0.14065 |      70.494 |   0.67048 |   40.522
 0.14116 |      70.484 |   0.67291 |   40.463
  0.1417 |      70.467 |   0.67528 |   40.405
 0.14221 |      70.489 |   0.67766 |   40.347
 0.14273 |      70.501 |   0.68026 |   40.289
 0.14324 |      70.491 |   0.68285 |   40.231
 0.14378 |      70.505 |   0.68519 |   40.173
 0.14429 |      70.508 |   0.68763 |   40.115
 0.14483 |      70.509 |   0.69022 |   40.057
 0.14533 |      70.496 |   0.69269 |     40.0
 0.14586 |      70.502 |   0.69518 |   39.942
 0.14639 |       70.52 |   0.69787 |   39.885
 0.14694 |      70.514 |   0.70038 |   39.828
 0.14746 |      70.541 |   0.70263 |   39.771
 0.14799 |      70.568 |   0.70516 |   39.714
 0.14853 |      70.628 |   0.70781 |   39.657
 0.14907 |      70.633 |   0.70999 |     39.6
 0.14959 |       70.65 |   0.71206 |   39.544
 0.15015 |      70.637 |   0.71436 |   39.487
 0.15068 |      70.618 |   0.71674 |   39.431
 0.15182 |      70.595 |   0.72293 |   39.305
 0.15237 |      70.586 |   0.72564 |   39.249
 0.15292 |      70.583 |   0.72815 |   39.194
 0.15346 |       70.61 |    0.7307 |   39.138
   0.154 |      70.629 |   0.73336 |   39.083
 0.15456 |      70.581 |   0.73601 |   39.027
  0.1551 |      70.547 |   0.73825 |   38.972
 0.15564 |      70.536 |   0.74089 |   38.917
 0.15618 |      70.531 |   0.74404 |   38.862
 0.15675 |      70.507 |   0.74694 |   38.807
 0.15728 |      70.529 |   0.74961 |   38.751
 0.15785 |      70.551 |   0.75242 |   38.696
 0.15841 |      70.556 |   0.75528 |   38.641
 0.15894 |      70.553 |   0.75749 |   38.586
  0.1595 |      70.565 |   0.76017 |   38.531
 0.16003 |      70.573 |   0.76288 |   38.476
 0.16059 |      70.556 |   0.76547 |   38.421
 0.16116 |      70.545 |   0.76808 |   38.366
 0.16236 |      70.563 |   0.77394 |   38.249
 0.16293 |      70.604 |   0.77668 |   38.194
 0.16348 |      70.626 |   0.77924 |    38.14
 0.16403 |      70.631 |   0.78179 |   38.085
 0.16461 |      70.652 |   0.78422 |   38.031
 0.16516 |      70.666 |    0.7867 |   37.977
 0.16572 |      70.657 |   0.78919 |   37.923
  0.1663 |       70.61 |   0.79183 |   37.869
 0.16687 |      70.571 |   0.79446 |   37.815
 0.16743 |      70.566 |   0.79736 |   37.761
   0.168 |      70.579 |   0.80076 |   37.707
 0.16856 |      70.621 |   0.80378 |   37.654
 0.16916 |      70.664 |   0.80649 |     37.6
 0.16971 |      70.687 |    0.8089 |   37.547
 0.17031 |      70.705 |   0.81115 |   37.494
 0.17088 |       70.72 |   0.81358 |   37.441
 0.17144 |      70.719 |   0.81589 |   37.388
 0.17199 |      70.714 |   0.81861 |   37.335
  0.1726 |      70.717 |   0.82143 |   37.282
 0.17319 |      70.725 |   0.82413 |   37.229
 0.17375 |      70.719 |   0.82674 |   37.176
 0.17434 |      70.718 |   0.82959 |   37.123
 0.17491 |      70.732 |   0.83244 |   37.071
  0.1755 |      70.745 |   0.83522 |   37.018
  0.1761 |      70.791 |     0.838 |   36.966
 0.17665 |      70.778 |   0.84054 |   36.913
 0.17725 |      70.804 |   0.84319 |   36.861
 0.17848 |      70.832 |    0.8489 |   36.748
 0.17909 |      70.818 |   0.85154 |   36.696
 0.17968 |      70.797 |   0.85407 |   36.645
 0.18026 |      70.795 |   0.85678 |   36.593
 0.18083 |      70.796 |   0.85978 |   36.542
 0.18142 |        70.8 |   0.86294 |    36.49
 0.18201 |      70.826 |   0.86591 |   36.439
 0.18261 |      70.868 |   0.86853 |   36.388
 0.18321 |      70.898 |   0.87118 |   36.337
 0.18378 |      70.894 |   0.87369 |   36.286
 0.18438 |      70.885 |   0.87609 |   36.234
 0.18502 |      70.875 |   0.87878 |   36.183
 0.18562 |      70.821 |   0.88157 |   36.132
 0.18621 |      70.807 |   0.88441 |   36.081
 0.18682 |      70.821 |   0.88768 |    36.03
 0.18738 |      70.853 |   0.89135 |   35.979
   0.188 |      70.873 |   0.89429 |   35.928
 0.18859 |      70.882 |   0.89713 |   35.878
 0.18986 |      70.899 |    0.9025 |   35.771
 0.19046 |      70.911 |   0.90531 |    35.72
 0.19106 |      70.926 |    0.9081 |    35.67
 0.19166 |      70.955 |   0.91095 |   35.619
 0.19229 |      70.982 |    0.9137 |   35.569
  0.1929 |      71.012 |   0.91633 |   35.518
 0.19351 |      71.041 |    0.9188 |   35.468
 0.19412 |      71.069 |   0.92148 |   35.418
 0.19474 |      71.095 |   0.92407 |   35.368
 0.19536 |       71.13 |   0.92663 |   35.318
 0.19595 |      71.136 |    0.9292 |   35.268
 0.19657 |      71.113 |   0.93179 |   35.218
 0.19719 |      71.104 |   0.93445 |   35.169
 0.19782 |      71.097 |   0.93731 |   35.119
 0.19842 |      71.116 |   0.93896 |    35.07
 0.19902 |      71.105 |   0.93711 |    35.02
 0.19962 |      71.125 |   0.94023 |   34.971
 0.20023 |      71.156 |   0.94303 |   34.922
 0.20087 |      71.153 |   0.94601 |   34.872
 0.20148 |       71.18 |   0.94857 |   34.823
 0.20212 |      71.185 |   0.95108 |   34.774
 0.20271 |      71.156 |   0.95406 |   34.725
 0.20335 |       71.14 |    0.9567 |   34.676
 0.20397 |      71.156 |   0.95996 |   34.627
 0.20457 |      71.166 |   0.96302 |   34.579
 0.20519 |       71.18 |   0.96631 |    34.53
 0.20585 |      71.217 |   0.96925 |   34.481
 0.20717 |       71.15 |   0.97497 |   34.376
  0.2078 |      71.162 |   0.97807 |   34.328
 0.20844 |      71.178 |   0.98149 |   34.279
 0.20908 |      71.222 |   0.98468 |   34.231
 0.20969 |      71.232 |   0.98747 |   34.183
 0.21034 |      71.267 |    0.9902 |   34.135
 0.21098 |      71.306 |   0.99274 |   34.087
  0.2116 |      71.301 |   0.99538 |   34.039
 0.21222 |      71.264 |   0.99786 |   33.991
 0.21287 |      71.256 |    1.0007 |   33.943
  0.2135 |      71.287 |     1.004 |   33.895
 0.21415 |      71.301 |    1.0072 |   33.848
 0.21475 |      71.302 |    1.0104 |     33.8
 0.21545 |      71.329 |    1.0129 |   33.753
 0.21608 |      71.381 |     1.016 |   33.705
 0.21675 |      71.416 |    1.0185 |   33.658
 0.21739 |      71.408 |    1.0213 |   33.611
 0.21806 |      71.395 |    1.0234 |   33.564
 0.21941 |      71.391 |    1.0301 |   33.461
 0.22006 |        71.4 |    1.0335 |   33.414
 0.22075 |      71.408 |    1.0366 |   33.367
 0.22137 |      71.405 |    1.0396 |    33.32
 0.22202 |      71.411 |    1.0424 |   33.273
 0.22268 |      71.421 |    1.0458 |   33.226
 0.22334 |       71.44 |    1.0487 |    33.18
 0.22397 |      71.431 |    1.0517 |   33.133
 0.22464 |      71.463 |    1.0547 |   33.086
 0.22527 |      71.492 |    1.0577 |    33.04
 0.22594 |      71.506 |    1.0607 |   32.993
 0.22661 |      71.507 |    1.0635 |   32.946
 0.22722 |      71.499 |     1.066 |     32.9
  0.2279 |      71.496 |     1.069 |   32.853
 0.22858 |      71.502 |    1.0726 |   32.806
 0.22926 |      71.508 |    1.0755 |    32.76
 0.22988 |       71.51 |    1.0786 |   32.714
 0.23056 |      71.516 |    1.0818 |   32.667
 0.23125 |      71.538 |    1.0852 |   32.621
 0.23188 |       71.59 |     1.088 |   32.575
 0.23254 |      71.613 |    1.0909 |    32.53
  0.2332 |      71.652 |     1.094 |   32.484
 0.23387 |       71.67 |    1.0961 |   32.439
 0.23457 |      71.677 |    1.0988 |   32.393
 0.23524 |      71.687 |    1.1014 |   32.348
 0.23591 |      71.693 |     1.104 |   32.303
 0.23659 |      71.693 |    1.1072 |   32.258
 0.23802 |      71.702 |    1.1139 |   32.161
  0.2387 |      71.719 |    1.1171 |   32.116
 0.23935 |      71.757 |    1.1202 |   32.071
 0.24004 |      71.774 |    1.1233 |   32.026
 0.24069 |      71.782 |    1.1263 |   31.981
 0.24138 |      71.775 |    1.1288 |   31.935
 0.24204 |      71.804 |    1.1319 |    31.89
  0.2427 |      71.819 |    1.1349 |   31.845
 0.24341 |       71.84 |    1.1382 |   31.801
 0.24407 |      71.856 |     1.141 |   31.756
 0.24474 |      71.866 |    1.1438 |   31.711
 0.24541 |      71.887 |    1.1468 |   31.666
 0.24612 |      71.913 |    1.1499 |   31.621
  0.2468 |      71.926 |    1.1528 |   31.577
 0.24748 |      71.952 |    1.1555 |   31.532
 0.24816 |       71.96 |    1.1585 |   31.488
 0.24884 |      71.967 |    1.1616 |   31.443
 0.24952 |      71.964 |    1.1644 |   31.399
 0.25098 |      71.979 |    1.1711 |   31.304
 0.25171 |      71.998 |    1.1745 |    31.26
 0.25241 |      72.022 |    1.1775 |   31.215
 0.25307 |      72.043 |    1.1805 |   31.171
 0.25377 |      72.067 |    1.1836 |   31.127
 0.25443 |      72.084 |    1.1868 |   31.083
 0.25514 |      72.089 |    1.1895 |   31.039
 0.25585 |      72.104 |    1.1925 |   30.995
 0.25652 |      72.113 |    1.1953 |   30.952
 0.25723 |      72.085 |    1.1984 |   30.908
 0.25791 |      72.098 |    1.2018 |   30.864
 0.25863 |      72.091 |    1.2048 |    30.82
 0.25931 |      72.096 |    1.2089 |   30.776
 0.25999 |      72.081 |    1.2118 |   30.732
 0.26072 |      72.084 |    1.2155 |   30.688
 0.26141 |      72.092 |    1.2188 |   30.645
 0.26214 |      72.103 |    1.2222 |   30.601
 0.26287 |      72.135 |    1.2256 |   30.558
 0.26353 |      72.152 |    1.2287 |   30.514
 0.26427 |      72.147 |    1.2317 |   30.471
 0.26497 |      72.181 |     1.235 |   30.428
 0.26563 |      72.191 |    1.2375 |   30.386
 0.26638 |      72.203 |     1.241 |   30.343
 0.26709 |      72.216 |    1.2441 |     30.3
 0.26784 |      72.242 |    1.2468 |   30.257
 0.26856 |      72.266 |    1.2501 |   30.215
 0.26927 |      72.276 |    1.2529 |   30.172
 0.27076 |      72.272 |    1.2595 |   30.081
 0.27148 |      72.288 |     1.263 |   30.038
 0.27221 |      72.312 |    1.2663 |   29.995
  0.2729 |      72.336 |    1.2696 |   29.953
 0.27363 |      72.356 |    1.2728 |    29.91
 0.27432 |      72.372 |    1.2759 |   29.868
 0.27506 |      72.408 |    1.2786 |   29.825
 0.27575 |      72.427 |    1.2818 |   29.783
  0.2765 |      72.432 |    1.2846 |   29.741
 0.27724 |      72.449 |    1.2876 |   29.698
 0.27799 |      72.485 |    1.2905 |   29.656
  0.2787 |      72.526 |    1.2937 |   29.614
 0.27945 |      72.552 |    1.2967 |   29.572
 0.28016 |      72.576 |    1.2998 |    29.53
 0.28088 |      72.602 |    1.3021 |   29.488
 0.28159 |      72.612 |    1.3053 |   29.446
 0.28231 |       72.62 |    1.3082 |   29.405
 0.28303 |      72.641 |    1.3111 |   29.363
 0.28462 |       72.67 |    1.3181 |   29.273
 0.28535 |      72.683 |    1.3211 |   29.231
 0.28604 |      72.682 |    1.3243 |    29.19
 0.28682 |      72.692 |    1.3276 |   29.148
 0.28751 |      72.702 |    1.3312 |   29.106
 0.28825 |      72.727 |    1.3342 |   29.064
 0.28899 |      72.747 |    1.3378 |   29.023
 0.28974 |      72.749 |    1.3409 |   28.981
 0.29049 |      72.732 |    1.3438 |    28.94
 0.29124 |      72.694 |     1.347 |   28.898
 0.29199 |      72.705 |    1.3505 |   28.857
 0.29275 |      72.729 |    1.3544 |   28.816
 0.29346 |      72.749 |    1.3586 |   28.774
 0.29422 |      72.771 |     1.362 |   28.733
 0.29494 |      72.789 |    1.3652 |   28.692
  0.2957 |      72.814 |     1.368 |   28.651
 0.29647 |      72.853 |    1.3714 |    28.61
  0.2972 |      72.893 |    1.3742 |   28.569
 0.29792 |      72.897 |    1.3771 |   28.528
  0.2987 |      72.888 |    1.3802 |   28.487
 0.29943 |        72.9 |    1.3829 |   28.446
 0.30022 |      72.934 |    1.3861 |   28.406
 0.30095 |      72.984 |      1.39 |   28.365
 0.30174 |      73.001 |     1.393 |   28.324
 0.30248 |      73.004 |     1.396 |   28.284
 0.30323 |      72.995 |    1.3983 |   28.243
 0.30393 |      73.015 |    1.4018 |   28.203
 0.30558 |      73.049 |    1.4097 |   28.116
 0.30633 |      73.082 |    1.4125 |   28.076
 0.30709 |      73.086 |    1.4157 |   28.036
  0.3079 |      73.099 |     1.419 |   27.995
 0.30867 |      73.124 |     1.422 |   27.955
 0.30938 |      73.125 |    1.4251 |   27.915
  0.3101 |      73.132 |    1.4286 |   27.875
 0.31087 |      73.157 |    1.4321 |   27.835
 0.31164 |      73.183 |    1.4358 |   27.794
 0.31242 |      73.188 |    1.4388 |   27.754
  0.3132 |       73.21 |    1.4418 |   27.714
 0.31388 |      73.243 |    1.4449 |   27.674
 0.31471 |       73.25 |    1.4483 |   27.635
 0.31545 |      73.258 |    1.4519 |   27.595
 0.31624 |      73.266 |    1.4542 |   27.555
 0.31698 |      73.294 |    1.4581 |   27.515
 0.31772 |      73.324 |    1.4613 |   27.475
 0.31852 |      73.339 |    1.4649 |   27.436
 0.32012 |      73.374 |    1.4714 |   27.349
 0.32087 |       73.37 |    1.4749 |   27.309
 0.32168 |      73.368 |    1.4781 |    27.27
  0.3225 |      73.389 |    1.4814 |   27.231
 0.32326 |      73.415 |    1.4848 |   27.192
 0.32402 |      73.418 |    1.4883 |   27.153
 0.32484 |       73.41 |    1.4917 |   27.114
 0.32561 |      73.424 |    1.4949 |   27.075
 0.32638 |      73.434 |    1.4983 |   27.036
 0.32721 |      73.443 |    1.5023 |   26.997
 0.32799 |      73.466 |    1.5056 |   26.958
 0.32876 |      73.502 |    1.5089 |   26.919
 0.32955 |      73.534 |    1.5125 |    26.88
 0.33033 |      73.555 |    1.5157 |   26.841
 0.33112 |      73.562 |    1.5185 |   26.802
 0.33191 |      73.591 |    1.5216 |   26.762
  0.3327 |      73.605 |    1.5249 |   26.723
  0.3335 |      73.616 |    1.5282 |   26.685
 0.33435 |      73.638 |    1.5313 |   26.646
 0.33515 |      73.669 |    1.5347 |   26.607
  0.3359 |      73.689 |    1.5378 |   26.568
 0.33671 |      73.701 |    1.5412 |    26.53
 0.33752 |       73.71 |    1.5446 |   26.491
 0.33833 |      73.714 |    1.5475 |   26.453
 0.33908 |      73.697 |     1.551 |   26.414
 0.33996 |      73.689 |    1.5545 |   26.376
 0.34072 |      73.741 |    1.5584 |   26.338
 0.34237 |      73.805 |    1.5668 |   26.255
 0.34352 |      73.834 |    1.5708 |   26.198
 0.34516 |      73.883 |    1.5769 |   26.121
 0.34679 |      73.913 |    1.5832 |   26.045
 0.34842 |      73.916 |    1.5899 |   25.968
 0.34924 |      73.926 |    1.5934 |    25.93
 0.35087 |      73.956 |    1.6009 |   25.854
 0.35249 |      73.993 |    1.6078 |   25.779
 0.35411 |      74.027 |    1.6146 |   25.703
 0.35572 |      74.063 |    1.6214 |   25.627
 0.35791 |      74.127 |    1.6305 |   25.525
 0.35872 |      74.149 |    1.6338 |   25.487
 0.35952 |      74.183 |     1.637 |    25.45
 0.36032 |      74.213 |    1.6402 |   25.413
 0.36112 |      74.238 |    1.6432 |   25.376
 0.36204 |      74.249 |    1.6462 |   25.339
 0.36284 |      74.249 |    1.6492 |   25.302
 0.36364 |      74.276 |    1.6519 |   25.265
 0.36444 |        74.3 |     1.656 |   25.228
 0.36524 |      74.319 |    1.6598 |   25.191
 0.36603 |      74.326 |     1.663 |   25.154
 0.36694 |      74.341 |    1.6662 |   25.117
 0.36774 |      74.368 |    1.6697 |   25.079
 0.36853 |       74.39 |    1.6729 |   25.042
 0.36932 |      74.416 |    1.6768 |   25.005
 0.37012 |      74.456 |      1.68 |   24.968
 0.37102 |      74.481 |    1.6833 |   24.931
 0.37181 |      74.502 |    1.6862 |   24.893
 0.37271 |      74.531 |    1.6888 |   24.856
  0.3735 |      74.556 |    1.6923 |    24.82
 0.37429 |      74.582 |    1.6953 |   24.783
 0.37519 |        74.6 |    1.6989 |   24.746
 0.37598 |      74.628 |     1.702 |   24.709
 0.37676 |      74.652 |    1.7049 |   24.672
 0.37766 |      74.675 |    1.7087 |   24.636
 0.37855 |      74.704 |    1.7117 |   24.599
 0.37934 |      74.717 |    1.7144 |   24.563
 0.38112 |      74.735 |     1.722 |   24.484
 0.38201 |      74.764 |    1.7255 |   24.447
 0.38279 |      74.781 |    1.7289 |   24.411
 0.38368 |      74.799 |    1.7325 |   24.374
 0.38446 |      74.811 |    1.7361 |   24.338
 0.38535 |      74.817 |    1.7393 |   24.301
 0.38624 |      74.842 |     1.743 |   24.265
 0.38712 |       74.88 |    1.7462 |   24.229
  0.3879 |      74.898 |    1.7498 |   24.192
 0.38878 |      74.912 |    1.7531 |   24.156
 0.38966 |      74.947 |    1.7566 |    24.12
 0.39054 |      74.957 |    1.7596 |   24.083
 0.39142 |      74.953 |     1.763 |   24.047
 0.39219 |      74.984 |    1.7661 |   24.011
 0.39307 |      75.011 |    1.7699 |   23.975
 0.39395 |      75.038 |    1.7744 |   23.939
 0.39482 |      75.052 |    1.7769 |   23.903
 0.39559 |      75.072 |    1.7802 |   23.866
 0.39744 |      75.115 |    1.7882 |   23.787
 0.39831 |      75.119 |    1.7911 |   23.752
 0.39919 |       75.13 |    1.7945 |   23.716
 0.39995 |      75.151 |    1.7979 |   23.681
 0.40082 |      75.175 |    1.8018 |   23.645
 0.40168 |      75.204 |    1.8057 |    23.61
 0.40255 |      75.227 |    1.8086 |   23.574
 0.40342 |      75.251 |    1.8117 |   23.539
 0.40428 |       75.28 |    1.8149 |   23.504
 0.40504 |      75.293 |    1.8183 |   23.468
  0.4059 |      75.298 |    1.8217 |   23.432
 0.40676 |      75.289 |    1.8253 |   23.397
 0.40773 |      75.298 |    1.8288 |   23.361
 0.40859 |        75.3 |    1.8326 |   23.325
 0.40945 |      75.294 |    1.8363 |    23.29
 0.41031 |      75.303 |    1.8406 |   23.254
 0.41117 |      75.306 |    1.8447 |   23.219
 0.41202 |      75.294 |    1.8489 |   23.183
 0.41298 |      75.307 |    1.8527 |   23.148
 0.41373 |      75.303 |    1.8566 |   23.113
 0.41469 |      75.322 |    1.8607 |   23.077
 0.41554 |      75.351 |     1.865 |   23.042
 0.41639 |      75.357 |    1.8683 |   23.007
 0.41724 |      75.377 |    1.8721 |   22.972
  0.4182 |      75.406 |    1.8755 |   22.937
 0.41904 |      75.441 |    1.8791 |   22.902
 0.41989 |      75.471 |    1.8822 |   22.867
 0.42179 |      75.509 |    1.8891 |   22.793
 0.42263 |      75.529 |    1.8923 |   22.758
 0.42358 |      75.552 |     1.896 |   22.723
 0.42442 |      75.586 |    1.8995 |   22.688
 0.42526 |      75.609 |    1.9027 |   22.653
 0.42621 |      75.632 |    1.9064 |   22.618
 0.42705 |      75.661 |    1.9094 |   22.584
 0.42788 |      75.678 |    1.9126 |   22.549
 0.42882 |      75.705 |    1.9163 |   22.514
 0.42976 |      75.743 |    1.9195 |   22.479
  0.4306 |      75.774 |    1.9226 |   22.444
 0.43143 |      75.799 |    1.9259 |    22.41
 0.43226 |      75.828 |    1.9294 |   22.375
  0.4332 |      75.857 |    1.9326 |    22.34
 0.43413 |      75.848 |    1.9357 |   22.305
 0.43506 |      75.862 |    1.9386 |   22.271
 0.43599 |      75.886 |    1.9424 |   22.236
 0.43682 |      75.895 |    1.9465 |   22.201
 0.43878 |      75.927 |    1.9547 |   22.126
 0.43971 |      75.965 |    1.9582 |   22.092
 0.44063 |      75.991 |    1.9617 |   22.058
 0.44145 |      76.019 |     1.965 |   22.024
 0.44238 |      76.045 |    1.9683 |    21.99
  0.4433 |       76.07 |    1.9718 |   21.956
 0.44422 |      76.097 |    1.9747 |   21.922
 0.44514 |      76.125 |     1.978 |   21.888
 0.44595 |       76.15 |    1.9813 |   21.854
 0.44687 |      76.164 |    1.9847 |    21.82
 0.44779 |      76.188 |    1.9883 |   21.786
  0.4487 |      76.209 |    1.9915 |   21.752
 0.44962 |      76.228 |    1.9951 |   21.717
 0.45053 |      76.251 |    1.9986 |   21.683
 0.45144 |      76.278 |    2.0021 |   21.649
 0.45225 |        76.3 |    2.0056 |   21.615
 0.45316 |       76.32 |    2.0092 |   21.581
 0.45417 |      76.347 |    2.0127 |   21.547
 0.45507 |      76.371 |    2.0157 |   21.513
 0.45598 |      76.399 |     2.019 |   21.479
 0.45688 |      76.429 |    2.0226 |   21.446
 0.45779 |      76.436 |     2.026 |   21.412
 0.45869 |      76.457 |    2.0293 |   21.378
 0.45959 |      76.495 |    2.0329 |   21.344
 0.46049 |      76.517 |    2.0365 |   21.311
 0.46149 |      76.518 |    2.0399 |   21.277
 0.46238 |      76.523 |    2.0428 |   21.244
 0.46437 |       76.54 |    2.0514 |   21.172
 0.46527 |      76.543 |    2.0554 |   21.138
 0.46616 |      76.555 |    2.0594 |   21.105
 0.46705 |      76.571 |    2.0635 |   21.071
 0.46804 |       76.59 |    2.0675 |   21.038
 0.46893 |      76.601 |     2.071 |   21.005
 0.46982 |      76.604 |    2.0746 |   20.971
  0.4708 |      76.629 |    2.0786 |   20.938
 0.47178 |      76.638 |    2.0824 |   20.905
 0.47267 |      76.662 |    2.0859 |   20.871
 0.47365 |      76.681 |    2.0897 |   20.838
 0.47453 |      76.695 |    2.0936 |   20.805
 0.47551 |      76.699 |    2.0971 |   20.771
 0.47639 |      76.709 |     2.101 |   20.738
 0.47727 |      76.732 |    2.1047 |   20.705
 0.47824 |       76.77 |    2.1091 |   20.671
 0.47912 |        76.8 |    2.1127 |   20.638
 0.48009 |      76.809 |    2.1158 |   20.605
 0.48203 |      76.864 |    2.1233 |   20.532
   0.483 |      76.884 |    2.1269 |   20.499
 0.48396 |      76.925 |    2.1301 |   20.467
 0.48483 |      76.939 |    2.1335 |   20.434
 0.48579 |      76.959 |    2.1369 |   20.401
 0.48666 |      76.993 |    2.1403 |   20.369
 0.48762 |      77.016 |    2.1439 |   20.336
 0.48858 |      77.031 |    2.1472 |   20.304
 0.48954 |      77.053 |    2.1503 |   20.271
  0.4905 |      77.081 |    2.1539 |   20.238
 0.49145 |      77.094 |    2.1575 |   20.206
 0.49241 |      77.115 |    2.1611 |   20.173
 0.49326 |      77.136 |    2.1647 |    20.14
 0.49422 |      77.138 |    2.1686 |   20.107
 0.49526 |       77.15 |    2.1724 |   20.074
 0.49621 |       77.16 |    2.1758 |   20.042
 0.49716 |      77.175 |    2.1798 |   20.009
 0.49811 |      77.185 |     2.184 |   19.976
 0.49905 |      77.188 |    2.1879 |   19.944
 0.49999 |      77.203 |    2.1919 |   19.911
 0.50094 |      77.224 |    2.1959 |   19.879
 0.50197 |       77.24 |    2.1999 |   19.846
 0.50291 |      77.264 |    2.2034 |   19.814
 0.50385 |      77.282 |     2.207 |   19.782
 0.50479 |        77.3 |     2.211 |   19.749
 0.50572 |      77.333 |    2.2146 |   19.717
 0.50666 |      77.341 |    2.2182 |   19.685
 0.50871 |      77.362 |    2.2258 |   19.616
 0.50964 |      77.387 |    2.2298 |   19.584
 0.51057 |      77.409 |    2.2339 |   19.551
 0.51159 |      77.417 |    2.2376 |   19.519
 0.51252 |      77.424 |     2.241 |   19.487
 0.51353 |      77.443 |    2.2448 |   19.455
 0.51446 |      77.448 |    2.2489 |   19.423
 0.51538 |      77.464 |    2.2528 |   19.391
  0.5163 |      77.471 |    2.2569 |   19.359
 0.51722 |      77.517 |     2.261 |   19.327
 0.51823 |      77.524 |    2.2649 |   19.295
 0.51924 |      77.532 |     2.268 |   19.263
 0.52016 |      77.538 |    2.2714 |   19.231
 0.52116 |      77.559 |    2.2758 |   19.199
 0.52207 |      77.588 |    2.2799 |   19.167
 0.52308 |      77.611 |    2.2838 |   19.135
 0.52408 |      77.639 |    2.2872 |   19.103
 0.52499 |      77.673 |    2.2905 |   19.071
 0.52708 |      77.737 |     2.298 |   19.001
 0.52807 |      77.755 |    2.3012 |   18.969
 0.52907 |      77.744 |    2.3044 |   18.938
 0.53006 |       77.75 |     2.308 |   18.907
 0.53105 |      77.759 |    2.3125 |   18.875
 0.53204 |      77.792 |    2.3168 |   18.844
 0.53303 |      77.813 |    2.3208 |   18.813
