 pressure | temperature |   density | altitude
    4.395 |       264.0 |   0.47034 |  -47.648
   4.4499 |       265.0 |   0.47442 |  -48.147
   4.5054 |       266.0 |   0.47853 |  -48.647
   4.5614 |       267.0 |   0.48266 |  -49.147
   4.6179 |       268.0 |   0.48682 |  -49.647
   4.6749 |       269.0 |   0.49099 |  -50.147
   4.7324 |       270.0 |   0.49519 |  -50.647
   4.7904 |       271.0 |   0.49941 |  -51.148
   4.8489 |       272.0 |   0.50365 |  -51.648
    4.908 |       273.0 |   0.50792 |  -52.149
   4.9675 |       274.0 |    0.5122 |   -52.65
   5.0276 |       275.0 |   0.51652 |  -53.151
   5.0882 |       276.0 |   0.52085 |  -53.652
   5.1494 |       277.0 |   0.52521 |  -54.154
    5.211 |       278.0 |   0.52958 |  -54.655
   5.2732 |       279.0 |   0.53398 |  -55.157
    5.336 |       280.0 |   0.53841 |  -55.659
   5.3993 |       281.0 |   0.54286 |  -56.161
   5.4631 |       282.0 |   0.54733 |  -56.663
   5.5275 |       283.0 |   0.55182 |  -57.166
   5.5924 |       284.0 |   0.55633 |  -57.669
   5.6578 |       285.0 |   0.56086 |  -58.171
   5.7238 |       286.0 |   0.56542 |  -58.673
   5.7904 |       287.0 |   0.57001 |  -59.177
   5.8575 |       288.0 |   0.57461 |  -59.679
   5.9252 |       289.0 |   0.57924 |  -60.183
   5.9934 |       290.0 |   0.58389 |  -60.686
   6.0622 |       291.0 |   0.58856 |  -61.189
   6.1316 |       292.0 |   0.59326 |  -61.693
   6.2016 |       293.0 |   0.59799 |  -62.197
   6.2721 |       294.0 |   0.60273 |    -62.7
   6.3432 |       295.0 |   0.60749 |  -63.204
   6.4149 |       296.0 |   0.61228 |  -63.708
   6.4871 |       297.0 |   0.61709 |  -64.212
     6.56 |       298.0 |   0.62193 |  -64.717
   6.6334 |       299.0 |   0.62679 |  -65.221
   6.7074 |       300.0 |   0.63167 |  -65.725
    6.782 |       301.0 |   0.63657 |   -66.23
   6.8573 |       302.0 |   0.64151 |  -66.735
   6.9331 |       303.0 |   0.64646 |   -67.24
   7.0095 |       304.0 |   0.65143 |  -67.744
   7.0865 |       305.0 |   0.65643 |  -68.249
   7.1641 |       306.0 |   0.66145 |  -68.754
   7.2423 |       307.0 |   0.66649 |  -69.259
   7.3212 |       308.0 |   0.67156 |  -69.765
   7.4006 |       309.0 |   0.67665 |   -70.27
   7.4807 |       310.0 |   0.68177 |  -70.775
   7.5614 |       311.0 |   0.68691 |  -71.281
   7.6427 |       312.0 |   0.69207 |  -71.787
   7.7246 |       313.0 |   0.69725 |  -72.292
   7.8072 |       314.0 |   0.70246 |  -72.798
   7.8904 |       315.0 |   0.70769 |  -73.304
   7.9742 |       316.0 |   0.71294 |   -73.81
   8.0587 |       317.0 |   0.71823 |  -74.316
   8.1438 |       318.0 |   0.72353 |  -74.822
   8.2296 |       319.0 |   0.72886 |  -75.328
    8.316 |       320.0 |   0.73421 |  -75.835
    8.403 |       321.0 |   0.73958 |  -76.341
   8.4907 |       322.0 |   0.74498 |  -76.847
    8.579 |       323.0 |   0.75039 |  -77.354
    8.668 |       324.0 |   0.75584 |   -77.86
   8.7577 |       325.0 |   0.76131 |  -78.367
    8.848 |       326.0 |    0.7668 |  -78.874
    8.939 |       327.0 |   0.77232 |   -79.38
   9.0306 |       328.0 |   0.77785 |  -79.887
    9.123 |       329.0 |   0.78342 |  -80.394
    9.216 |       330.0 |   0.78901 |  -80.901
   9.3097 |       331.0 |   0.79463 |  -81.409
    9.404 |       332.0 |   0.80026 |  -81.915
    9.499 |       333.0 |   0.80591 |  -82.422
   9.5947 |       334.0 |    0.8116 |  -82.929
   9.6911 |       335.0 |    0.8173 |  -83.437
   9.7882 |       336.0 |   0.82304 |  -83.944
    9.886 |       337.0 |   0.82879 |  -84.452
   9.9845 |       338.0 |   0.83457 |  -84.959
   10.084 |       339.0 |    0.8404 |  -85.468
   10.184 |       340.0 |   0.84624 |  -85.976
   10.284 |       341.0 |   0.85205 |  -86.481
   10.385 |       342.0 |    0.8579 |  -86.987
   10.487 |       343.0 |    0.8638 |  -87.495
    10.59 |       344.0 |   0.86975 |  -88.004
   10.694 |       345.0 |   0.87574 |  -88.515
   10.798 |       346.0 |    0.8817 |  -89.022
   10.903 |       347.0 |   0.88771 |  -89.531
   11.008 |       348.0 |   0.89368 |  -90.036
   11.114 |       349.0 |   0.89971 |  -90.542
   11.221 |       350.0 |   0.90577 |   -91.05
   11.329 |       351.0 |   0.91188 |  -91.559
   11.438 |       352.0 |   0.91804 |   -92.07
   11.547 |       353.0 |   0.92417 |  -92.577
   11.657 |       354.0 |   0.93033 |  -93.085
   11.768 |       355.0 |   0.93655 |  -93.594
   11.879 |       356.0 |   0.94273 |    -94.1
   11.991 |       357.0 |   0.94895 |  -94.608
   12.104 |       358.0 |   0.95521 |  -95.116
   12.218 |       359.0 |   0.96153 |  -95.626
   12.332 |       360.0 |    0.9678 |  -96.132
   12.448 |       361.0 |    0.9742 |  -96.644
   12.564 |       362.0 |   0.98056 |  -97.152
    12.68 |       363.0 |   0.98689 |  -97.657
   12.798 |       364.0 |   0.99334 |  -98.168
   12.916 |       365.0 |   0.99975 |  -98.675
   13.035 |       366.0 |    1.0062 |  -99.183
   13.155 |       367.0 |    1.0127 |  -99.693
   13.276 |       368.0 |    1.0192 |   -100.2
   13.397 |       369.0 |    1.0257 |  -100.71
   13.519 |       370.0 |    1.0323 |  -101.22
   13.642 |       371.0 |    1.0389 |  -101.73
   13.766 |       372.0 |    1.0455 |  -102.24
   13.891 |       373.0 |    1.0522 |  -102.75
   14.016 |       374.0 |    1.0588 |  -103.25
   14.142 |       375.0 |    1.0655 |  -103.76
   14.269 |       376.0 |    1.0722 |  -104.27
   14.397 |       377.0 |    1.0789 |  -104.78
   14.526 |       378.0 |    1.0857 |  -105.29
   14.655 |       379.0 |    1.0925 |   -105.8
   14.785 |       380.0 |    1.0992 |  -106.31
   14.916 |       381.0 |    1.1061 |  -106.82
   15.048 |       382.0 |    1.1129 |  -107.32
   15.181 |       383.0 |    1.1198 |  -107.83
   15.314 |       384.0 |    1.1267 |  -108.34
   15.448 |       385.0 |    1.1336 |  -108.85
   15.583 |       386.0 |    1.1406 |  -109.36
    15.72 |       387.0 |    1.1476 |  -109.87
   15.856 |       388.0 |    1.1546 |  -110.38
   15.994 |       389.0 |    1.1616 |  -110.89
   16.133 |       390.0 |    1.1687 |   -111.4
   16.272 |       391.0 |    1.1758 |   -111.9
   16.412 |       392.0 |    1.1829 |  -112.41
   16.553 |       393.0 |      1.19 |  -112.92
   16.695 |       394.0 |    1.1971 |  -113.43
   16.838 |       395.0 |    1.2043 |  -113.94
   16.982 |       396.0 |    1.2116 |  -114.45
   17.126 |       397.0 |    1.2188 |  -114.96
   17.271 |       398.0 |     1.226 |  -115.47
   17.418 |       399.0 |    1.2333 |  -115.98
   17.565 |       400.0 |    1.2406 |  -116.49
   17.713 |       401.0 |     1.248 |   -117.0
   17.862 |       402.0 |    1.2553 |  -117.51
   18.011 |       403.0 |    1.2627 |  -118.01
   18.162 |       404.0 |    1.2701 |  -118.52
   18.313 |       405.0 |    1.2775 |  -119.03
   18.466 |       406.0 |     1.285 |  -119.54
   18.619 |       407.0 |    1.2925 |  -120.05
   18.773 |       408.0 |       1.3 |  -120.56
   18.928 |       409.0 |    1.3075 |   -121.0
   19.084 |       410.0 |     1.315 |  -121.58
   19.241 |       411.0 |    1.3226 |  -122.09
   19.399 |       412.0 |    1.3303 |   -122.6
   19.558 |       413.0 |    1.3379 |  -123.11
   19.717 |       414.0 |    1.3455 |  -123.61
   19.878 |       415.0 |    1.3533 |  -124.12
    20.04 |       416.0 |     1.361 |  -124.64
   20.202 |       417.0 |    1.3687 |  -125.14
   20.365 |       418.0 |    1.3765 |  -125.65
    20.53 |       419.0 |    1.3843 |  -126.16
   20.695 |       420.0 |    1.3921 |  -126.67
   20.861 |       421.0 |    1.3999 |  -127.18
   21.028 |       422.0 |    1.4078 |  -127.69
   21.196 |       423.0 |    1.4157 |   -128.2
   21.365 |       424.0 |    1.4236 |  -128.71
   21.535 |       425.0 |    1.4316 |  -129.22
   21.706 |       426.0 |    1.4395 |  -129.73
   21.877 |       427.0 |    1.4475 |  -130.24
    22.05 |       428.0 |    1.4555 |  -130.74
